#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T01:02:54 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T01:02:54	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=1000&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=7&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
  7.00;track;r; 5.74571e+07;  6.909;  3.825;3.917;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.74727e+07;  6.909;  3.824;3.915;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.74922e+07;  6.909;  3.825;3.913;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.75141e+07;  6.909;  3.825;3.911;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.75269e+07;  6.908;  3.825;3.910;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.75422e+07;  6.908;  3.825;3.908;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.75607e+07;  6.908;  3.825;3.906;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.75823e+07;  6.908;  3.826;3.905;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.76053e+07;  6.908;  3.826;3.904;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.76292e+07;  6.907;  3.827;3.903;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.76503e+07;  6.907;  3.827;3.902;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.76618e+07;  6.907;  3.827;3.901;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.82454e+07;  6.901;  3.842;3.880;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.82558e+07;  6.901;  3.842;3.878;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.82658e+07;  6.901;  3.842;3.876;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.82764e+07;  6.900;  3.841;3.873;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.82866e+07;  6.900;  3.841;3.871;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.82970e+07;  6.900;  3.840;3.868;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.83073e+07;  6.900;  3.840;3.865;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.83176e+07;  6.900;  3.839;3.862;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.83282e+07;  6.900;  3.838;3.859;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.83388e+07;  6.900;  3.838;3.856;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.83494e+07;  6.900;  3.837;3.853;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.83603e+07;  6.899;  3.836;3.849;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.83714e+07;  6.899;  3.835;3.844;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.83825e+07;  6.899;  3.833;3.840;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.83936e+07;  6.899;  3.832;3.835;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.84050e+07;  6.899;  3.830;3.829;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.84166e+07;  6.899;  3.829;3.823;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.84282e+07;  6.898;  3.827;3.817;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.84403e+07;  6.898;  3.825;3.810;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.84524e+07;  6.898;  3.823;3.803;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.84645e+07;  6.898;  3.821;3.795;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.84771e+07;  6.898;  3.818;3.786;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.84897e+07;  6.897;  3.815;3.776;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.85029e+07;  6.897;  3.812;3.764;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.85160e+07;  6.897;  3.808;3.752;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.85301e+07;  6.897;  3.803;3.737;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.85468e+07;  6.896;  3.796;3.717;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.85603e+07;  6.896;  3.789;3.698;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.85734e+07;  6.896;  3.779;3.676;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.85875e+07;  6.895;  3.762;3.653;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86042e+07;  6.895;  3.732;3.636;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86211e+07;  6.894;  3.695;3.625;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86350e+07;  6.894;  3.671;3.616;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86391e+07;  6.894;  3.673;3.613;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86430e+07;  6.894;  3.676;3.611;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86469e+07;  6.894;  3.681;3.609;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86508e+07;  6.894;  3.685;3.608;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86549e+07;  6.894;  3.689;3.607;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86588e+07;  6.894;  3.692;3.606;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86631e+07;  6.893;  3.694;3.605;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86671e+07;  6.893;  3.696;3.605;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86710e+07;  6.893;  3.698;3.604;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86753e+07;  6.893;  3.700;3.604;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86793e+07;  6.893;  3.701;3.603;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86836e+07;  6.893;  3.704;3.603;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86875e+07;  6.893;  3.706;3.602;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86918e+07;  6.893;  3.708;3.602;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.86961e+07;  6.893;  3.711;3.601;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.87003e+07;  6.892;  3.715;3.601;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.87049e+07;  6.892;  3.719;3.600;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.87093e+07;  6.892;  3.725;3.599;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.87143e+07;  6.892;  3.733;3.598;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.87270e+07;  6.892;  3.777;3.593;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.87462e+07;  6.891;  3.761;3.595;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.87701e+07;  6.890;  3.791;3.591;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.89288e+07;  6.879;  4.130;3.562;0.6639;0.3220; 7.22e-04; 6.60e-05; 3.47e-03; 4.55e-03; 9.80e-06; 5.29e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.89774e+07;  6.869;  4.275;3.549;0.6560;0.3299; 7.06e-04; 6.48e-05; 3.56e-03; 4.47e-03; 9.87e-06; 5.17e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00
  7.00;track;r; 5.89825e+07;  6.868;  4.260;3.549;0.6046;0.3801; 1.35e-03; 8.48e-05; 4.00e-03; 4.57e-03; 9.19e-06; 1.46e-05; 1.88e-03; 1.83e-04; 0.00e+00

